duration,sample_rate,predictions,gt,predictions_clean,gt_clean
8.355,16000,"The captain behaved perfectly well in his critical instant, commanding a dead signet and the clutches of tension to his orders.",THE CAPTAIN BEHAVED PERFECTLY WELL IN THIS CRITICAL INSTANT COMMANDING A DEAD SILENCE AND THE CLOSEST ATTENTION TO HIS ORDERS,the captain behaved perfectly well in his critical instant commanding a dead signet and the clutches of tension to his orders,the captain behaved perfectly well in this critical instant commanding a dead silence and the closest attention to his orders
4.52,16000,"With her heart, my lonesomeness caught, speaked he.",WHITHER HATH MY LONESOMENESS GONE SPAKE HE,with her heart my lonesomeness caught speaked he,whither hath my lonesomeness gone spake he
8.0799375,16000,"Beware lest in the end a narrow faith capture thee, a hard, rigorous delusion.",BEWARE LEST IN THE END A NARROW FAITH CAPTURE THEE A HARD RIGOROUS DELUSION,beware lest in the end a narrow faith capture thee a hard rigorous delusion,beware lest in the end a narrow faith capture thee a hard rigorous delusion
8.71,16000,"The despotism of the government always increases with the strength of the army and its external successes, and the aggressiveness of the government increases with its internal despotism.",THE DESPOTISM OF A GOVERNMENT ALWAYS INCREASES WITH THE STRENGTH OF THE ARMY AND ITS EXTERNAL SUCCESSES AND THE AGGRESSIVENESS OF A GOVERNMENT INCREASES WITH ITS INTERNAL DESPOTISM,the despotism of the government always increases with the strength of the army and its external successes and the aggressiveness of the government increases with its internal despotism,the despotism of a government always increases with the strength of the army and its external successes and the aggressiveness of a government increases with its internal despotism
6.3700625,16000,Will you all please speak a little louder? He hollered down the chimney. Just like that.,WILL YO' ALLS PLEASE SPEAK A LIL LOUDER HE HOLLER DOWN THE CHIMNEY JES LIKE THAT,will you all please speak a little louder he hollered down the chimney just like that,will yo alls please speak a lil louder he holler down the chimney jes like that
7.295,16000,"Bore them up three days successively, skimming each time, and they will then be finished, and in a state fit to be put into pots for use.",BOIL THEM UP THREE DAYS SUCCESSIVELY SKIMMING EACH TIME AND THEY WILL THEN BE FINISHED AND IN A STATE FIT TO BE PUT INTO POTS FOR USE,bore them up 3 days successively skimming each time and they will then be finished and in a state fit to be put into pots for use,boil them up 3 days successively skimming each time and they will then be finished and in a state fit to be put into pots for use
2.8,16000,"Bye, pardon, sir. Didn't mean any harm.",BEG PARDON SIR DIDN'T MEAN ANY HARM,bye pardon sir did not mean any harm,beg pardon sir did not mean any harm
4.345,16000,"The doctor kept a keen lookout, but no one appeared.",THE DOCTOR KEPT A KEEN LOOKOUT BUT NO ONE APPEARED,the doctor kept a keen lookout but no one appeared,the doctor kept a keen lookout but no one appeared
4.325,16000,"No, I can't part with that. Ha ha ha, laughed the boy jeeringly.",NO I CAN'T PART WITH THAT HA HA HA LAUGHED THE BOY JEERINGLY,no i can not part with that ha ha ha laughed the boy jeeringly,no i can not part with that ha ha ha laughed the boy jeeringly
10.37,16000,"She kept much at home when the day's work was done, finding it pleasant to sit dreaming of a book or swing alone, than to exert herself even to go to the shores.",SHE KEPT MUCH AT HOME WHEN THE DAY'S WORK WAS DONE FINDING IT PLEASANTER TO SIT DREAMING OVER BOOK OR SEWING ALONE THAN TO EXERT HERSELF EVEN TO GO TO THE SHAWS,she kept much at home when the day is work was done finding it pleasant to sit dreaming of a book or swing alone than to exert herself even to go to the shores,she kept much at home when the day is work was done finding it pleasanter to sit dreaming over book or sewing alone than to exert herself even to go to the shaws
4.635,16000,"And the third one, Bruce Gordon, spotted one of the men who'd been beaten before.",IN THE THIRD ONE BRUCE GORDON SPOTTED ONE OF THE MEN WHO'D BEEN BEATEN BEFORE,and the 3rd one bruce gordon spotted one of the men who had been beaten before,in the 3rd one bruce gordon spotted one of the men who had been beaten before
5.945,16000,I begged his most lustful excellence to name a single person who I had ever taken in.,I BEGGED HIS MOST ILLUSTRIOUS EXCELLENCY TO NAME A SINGLE PERSON WHOM I HAD EVER TAKEN IN,i begged his most lustful excellence to name a single person who i had ever taken in,i begged his most illustrious excellency to name a single person whom i had ever taken in
8.16,16000,He then repaired to the heart of the encampment and ordered the host to halt ten days.,HE THEN REPAIRED TO THE HEART OF THE ENCAMPMENT AND ORDERED THE HOST TO HALT TEN DAYS,he then repaired to the heart of the encampment and ordered the host to halt 10 days,he then repaired to the heart of the encampment and ordered the host to halt 10 days
3.705,16000,"Pipe it with them into that boat there, he said, and as the crew sprang in.",PIPE AWAY THE MEN TO THAT BOAT THERE HE SAID AND AS THE CREW SPRANG IN,pipe it with them into that boat there he said and as the crew sprang in,pipe away the men to that boat there he said and as the crew sprang in
2.91,16000,What has happened to me?,WHAT HATH HAPPENED UNTO ME,what has happened to me,what hath happened unto me
5.11,16000,I've got a free hand and we're going to run this the way we would on earth.,I'VE GOT A FREE HAND AND WE'RE GOING TO RUN THIS THE WAY WE WOULD ON EARTH,i have got a free hand and we are going to run this the way we would on earth,i have got a free hand and we are going to run this the way we would on earth
10.92,16000,"So Ali related to him all that had passed from first to last, and the caliph said, I had not thought that thou wouldst kill him, for that he was a sorcerer.",SO ALI RELATED TO HIM ALL THAT HAD PASSED FROM FIRST TO LAST AND THE CALIPH SAID I HAD NOT THOUGHT THOU WOULDST KILL HIM FOR THAT HE WAS A SORCERER,so ali related to him all that had passed from 1st to last and the caliph said i had not thought that thou wouldst kill him for that he was a sorcerer,so ali related to him all that had passed from 1st to last and the caliph said i had not thought thou wouldst kill him for that he was a sorcerer
6.42,16000,"He picked out five of the men, including Gordon. You five will come with me.",HE PICKED OUT FIVE OF THE MEN INCLUDING GORDON YOU FIVE WILL COME WITH ME,he picked out 5 of the men including gordon you 5 will come with me,he picked out 5 of the men including gordon you 5 will come with me
10.2,16000,"This hearse contained a coffin covered with a white cloth over which spread a large black cross, like a huge corpse with drooping arms.",THIS HEARSE CONTAINED A COFFIN COVERED WITH A WHITE CLOTH OVER WHICH SPREAD A LARGE BLACK CROSS LIKE A HUGE CORPSE WITH DROOPING ARMS,this hearse contained a coffin covered with a white cloth over which spread a large black cross like a huge corpse with drooping arms,this hearse contained a coffin covered with a white cloth over which spread a large black cross like a huge corpse with drooping arms
17.01,16000,"is here responsible for the centuries of slavery, for the backs that have been scarred with a lash, for the babes that have been sold from the breasts of mothers, for the families that have been separated and destroyed.",IS HE RESPONSIBLE FOR THE CENTURIES OF SLAVERY FOR THE BACKS THAT HAVE BEEN SCARRED WITH THE LASH FOR THE BABES THAT HAVE BEEN SOLD FROM THE BREASTS OF MOTHERS FOR THE FAMILIES THAT HAVE BEEN SEPARATED AND DESTROYED,is here responsible for the centuries of slavery for the backs that have been scarred with a lash for the babes that have been sold from the breasts of mothers for the families that have been separated and destroyed,is he responsible for the centuries of slavery for the backs that have been scarred with the lash for the babes that have been sold from the breasts of mothers for the families that have been separated and destroyed
2.44,16000,She gave us her last commands.,SHE GAVE US HER LAST COMMANDS,she gave us her last commands,she gave us her last commands
7.1,16000,He was a sort of labouring man who wore a waistcoat with large pockets and carried a mattock under his arm.,HE WAS A SORT OF LABORING MAN WHO WORE A WAISTCOAT WITH LARGE POCKETS AND CARRIED A MATTOCK UNDER HIS ARM,he was a sort of laboring man who wore a waistcoat with large pockets and carried a mattock under his arm,he was a sort of laboring man who wore a waistcoat with large pockets and carried a mattock under his arm
4.33,16000,"The great God made the planets, and we make the platters neat.",THE GREAT GOD MADE THE PLANETS AND WE MAKE THE PLATTERS NEAT,the great god made the planets and we make the platters neat,the great god made the planets and we make the platters neat
7.535,16000,"Why, he just stretched his full head as far down the chimney as he can and listened and listened.",WHY HE JES STRETCH HIS FOOL HAID AS FAR DOWN THAT CHIMNEY AS HE CAN AN LISTEN AN LISTEN,why he just stretched his full head as far down the chimney as he can and listened and listened,why he jes stretch his fool haid as far down that chimney as he can an listen an listen
4.93,16000,"You didn't pay up your pledge to the captain fund, so I had to fill in.",YOU DIDN'T PAY UP YOUR PLEDGE TO THE CAMPAIGN FUND SO I HADDA FILL IN,you did not pay up your pledge to the captain fund so i had to fill in,you did not pay up your pledge to the campaign fund so i hadda fill in
2.005,16000,But he don't mind that.,BUT HE DON'T MIND THAT,but he do not mind that,but he do not mind that
13.605,16000,"She said, It has reached me, O auspicious king, that when the stocker girded his ass for flight, and",SHE SAID IT HATH REACHED ME O AUSPICIOUS KING THAT WHEN THE STOKER GIRTHED HIS ASS FOR FLIGHT AND BESPAKE HIMSELF SAYING OH WOULD I KNEW WHAT IS BECOME OF HIM,she said it has reached me 0 auspicious king that when the stocker girded his ass for flight and,she said it hath reached me 0 auspicious king that when the stoker girthed his ass for flight and bespake himself saying 0 would i knew what is become of him
7.785,16000,"an old, a low of the old school. The grave digger puts the corpses in the grave and I put the grave digger in my pocket.",AN OLD FELLOW OF THE OLD SCHOOL THE GRAVE DIGGER PUTS THE CORPSES IN THE GRAVE AND I PUT THE GRAVE DIGGER IN MY POCKET,an old a low of the old school the grave digger puts the corpses in the grave and i put the grave digger in my pocket,an old fellow of the old school the grave digger puts the corpses in the grave and i put the grave digger in my pocket
2.6500625,16000,But his old eyes were glinting.,BUT HIS OLD EYES WERE GLINTING,but his old eyes were glinting,but his old eyes were glinting
8.135,16000,"I went over them the other day, and noticed some were missing, though I saw them all when I paid a visit to her just a short time before she was killed.",I WENT OVER THEM THE OTHER DAY AND NOTICED SOME WERE MISSING THOUGH I SAW THEM ALL WHEN I PAID A VISIT TO HER JUST A SHORT TIME BEFORE SHE WAS KILLED,i went over them the other day and noticed some were missing though i saw them all when i paid a visit to her just a short time before she was killed,i went over them the other day and noticed some were missing though i saw them all when i paid a visit to her just a short time before she was killed
