duration,sample_rate,predictions,gt,predictions_clean,gt_clean
6.74,16000,"But she said, Whomsoever thou seest awake, he is the reciter.",BUT SHE SAID WHOMSOEVER THOU SEEST AWAKE HE IS THE RECITER,but she said whomsoever thou seest awake he is the reciter,but she said whomsoever thou seest awake he is the reciter
3.07,16000,. Trouble began brewing shortly after Thorn.,TROUBLE BEGAN BREWING SHORTLY AFTER THOUGH,trouble began brewing shortly after thorn,trouble began brewing shortly after though
8.44,16000,"He asked himself, Something warm and loving quickeneth me, It must be in the neighborhood.",HE ASKED HIMSELF SOMETHING WARM AND LIVING QUICKENETH ME IT MUST BE IN THE NEIGHBOURHOOD,he asked himself something warm and loving quickeneth me it must be in the neighborhood,he asked himself something warm and living quickeneth me it must be in the neighborhood
18.05,16000,"But the Captain arose and, tightening his girdle, tucked up his skirts, and after taking refuge with Allah from Satan the Stoned, climbed to the masthead, whence he looked out right and left and, gazing at the passengers and crew, fell to buffett in his face and plucking out his beard.",BUT THE CAPTAIN AROSE AND TIGHTENING HIS GIRDLE TUCKED UP HIS SKIRTS AND AFTER TAKING REFUGE WITH ALLAH FROM SATAN THE STONED CLOMB TO THE MAST HEAD WHENCE HE LOOKED OUT RIGHT AND LEFT AND GAZING AT THE PASSENGERS AND CREW FELL TO BUFFETING HIS FACE AND PLUCKING OUT HIS BEARD,but the captain arose and tightening his girdle tucked up his skirts and after taking refuge with allah from satan the stoned climbed to the masthead whence he looked out right and left and gazing at the passengers and crew fell to buffett in his face and plucking out his beard,but the captain arose and tightening his girdle tucked up his skirts and after taking refuge with allah from satan the stoned clomb to the mast head whence he looked out right and left and gazing at the passengers and crew fell to buffeting his face and plucking out his beard
8.265,16000,"A woman who yearns for the regard of all men, and makes love a toy, easily lessens the demands she imposes upon individuals.",A WOMAN WHO YEARNS FOR THE REGARD OF ALL MEN AND MAKES LOVE A TOY EASILY LESSENS THE DEMANDS SHE IMPOSES UPON INDIVIDUALS,a woman who yearns for the regard of all men and makes love a toy easily lessens the demands she imposes upon individuals,a woman who yearns for the regard of all men and makes love a toy easily lessens the demands she imposes upon individuals
2.9,16000,Who nails up the coffin? But I do.,WHO NAILS UP THE COFFIN I DO,who nails up the coffin but i do,who nails up the coffin i do
4.63,16000,"Yes, that's an understood thing,"" responded the celebrated physician, again glancing at his watch.",YES THAT'S AN UNDERSTOOD THING RESPONDED THE CELEBRATED PHYSICIAN AGAIN GLANCING AT HIS WATCH,yes that is an understood thing responded the celebrated physician again glancing at his watch,yes that is an understood thing responded the celebrated physician again glancing at his watch
3.8,16000,This is the solution of the whole question.,THIS IS THE SOLUTION OF THE WHOLE QUESTION,this is the solution of the whole question,this is the solution of the whole question
5.835,16000,"I try not to deceive myself, but it does seem as if there was a chance of happiness for me.",I TRY NOT TO DECEIVE MYSELF BUT IT DOES SEEM AS IF THERE WAS A CHANCE OF HAPPINESS FOR ME,i try not to deceive myself but it does seem as if there was a chance of happiness for me,i try not to deceive myself but it does seem as if there was a chance of happiness for me
5.485,16000,"About the last of December, eighteen seventy three, I arrived in Carol Parish, Louisiana.",ABOUT THE LAST OF DECEMBER EIGHTEEN SEVENTY THREE I ARRIVED IN CARROLL PARISH LOUISIANA,about the last of december 1873 i arrived in carol parish louisiana,about the last of december 1873 i arrived in carroll parish louisiana
3.83,16000,"'You're on the Darcy case,' they tell me. In a while, yes.",YOU'RE ON THE DARCY CASE THEY TELL ME IN A WAY YES,you are on the darcy case they tell me in a while yes,you are on the darcy case they tell me in a way yes
13.525,16000,"In fact, the whole significant of the social conception of life consists in man's recognition of the barbarity of strife between individuals, and the transitoriness of personal life itself, and the transference of the aim of life to groups of persons.",IN FACT THE WHOLE SIGNIFICANCE OF THE SOCIAL CONCEPTION OF LIFE CONSISTS IN MAN'S RECOGNITION OF THE BARBARITY OF STRIFE BETWEEN INDIVIDUALS AND THE TRANSITORINESS OF PERSONAL LIFE ITSELF AND THE TRANSFERENCE OF THE AIM OF LIFE TO GROUPS OF PERSONS,in fact the whole significant of the social conception of life consists in man is recognition of the barbarity of strife between individuals and the transitoriness of personal life itself and the transference of the aim of life to groups of persons,in fact the whole significance of the social conception of life consists in man is recognition of the barbarity of strife between individuals and the transitoriness of personal life itself and the transference of the aim of life to groups of persons
10.665,16000,"But since this is not the case, and on the contrary, men and power are always far from being saints, through the very fact of their possession of power, the social organization based on power has no justification.",BUT SINCE THIS IS NOT THE CASE AND ON THE CONTRARY MEN IN POWER ARE ALWAYS FAR FROM BEING SAINTS THROUGH THE VERY FACT OF THEIR POSSESSION OF POWER THE SOCIAL ORGANIZATION BASED ON POWER HAS NO JUSTIFICATION,but since this is not the case and on the contrary men and power are always far from being saints through the very fact of their possession of power the social organization based on power has no justification,but since this is not the case and on the contrary men in power are always far from being saints through the very fact of their possession of power the social organization based on power has no justification
5.255,16000,"He said it was our only chance of getting a telegram-Red Rappus In, to night.",HE SAID IT WAS OUR ONLY CHANCE OF GETTING A TELEGRAM RADPROP IS IN TO NIGHT,he said it was our only chance of getting a telegram red rappus in to night,he said it was our only chance of getting a telegram radprop is in to night
3.31,16000,Did you ever meet him previously to come hither?,DID YOU EVER MEET HIM PREVIOUSLY TO COMING HITHER,did you ever meet him previously to come hither,did you ever meet him previously to coming hither
14.05,16000,"All his former friends shrunk from the disclosures that had to be made of his dishonest gambling, wild hopeless struggles made with other people's money, to gain his own moderate portion of wealth.",ALL HIS FORMER FRIENDS SHRUNK FROM THE DISCLOSURES THAT HAD TO BE MADE OF HIS DISHONEST GAMBLING WILD HOPELESS STRUGGLES MADE WITH OTHER PEOPLE'S MONEY TO REGAIN HIS OWN MODERATE PORTION OF WEALTH,all his former friends shrunk from the disclosures that had to be made of his dishonest gambling wild hopeless struggles made with other people is money to gain his own moderate portion of wealth,all his former friends shrunk from the disclosures that had to be made of his dishonest gambling wild hopeless struggles made with other people is money to regain his own moderate portion of wealth
8.345,16000,"Gurs alluded and stated his business, while the baronet, who had turned sallower and more careworn than his lot, drew a breath of full relief,--""one of your ship boys,"" he said.",GURR SALUTED AND STATED HIS BUSINESS WHILE THE BARONET WHO HAD TURNED SALLOWER AND MORE CAREWORN THAN HIS LOT DREW A BREATH FULL OF RELIEF ONE OF YOUR SHIP BOYS HE SAID,gurs alluded and stated his business while the baronet who had turned sallower and more careworn than his lot drew a breath of full relief one of your ship boys he said,gurr saluted and stated his business while the baronet who had turned sallower and more careworn than his lot drew a breath full of relief one of your ship boys he said
3.63,16000,So I shall have to nail up that coffin? Yes.,SO I SHALL HAVE TO NAIL UP THAT COFFIN YES,so i shall have to nail up that coffin yes,so i shall have to nail up that coffin yes
10.65,16000,"For I tell thee that I have already talked half a morning unto them, and just now were they about to give me their answer.",FOR I TELL THEE THAT I HAVE ALREADY TALKED HALF A MORNING UNTO THEM AND JUST NOW WERE THEY ABOUT TO GIVE ME THEIR ANSWER,for i tell thee that i have already talked half a morning unto them and just now were they about to give me their answer,for i tell thee that i have already talked half a morning unto them and just now were they about to give me their answer
4.005,16000,"It wasn't exactly legal, but nothing was here.",IT WASN'T EXACTLY LEGAL BUT NOTHING WAS HERE,it was not exactly legal but nothing was here,it was not exactly legal but nothing was here
2.57,16000,then we shall not meet in Paris.,THEN WE SHALL NOT MEET IN PARIS,then we shall not meet in paris,then we shall not meet in paris
3.26,16000,What does not a man undergo for the sake of a cure?,WHAT DOES NOT A MAN UNDERGO FOR THE SAKE OF A CURE,what does not a man undergo for the sake of a cure,what does not a man undergo for the sake of a cure
3.555,16000,-crying polly with the heartiest satisfaction in her voice.,CRIED POLLY WITH THE HEARTIEST SATISFACTION IN HER VOICE,crying polly with the heartiest satisfaction in her voice,cried polly with the heartiest satisfaction in her voice
8.04,16000,"Well, my wife shall be there,"" said the schoolmaster. ""'You will tell her what he wants, and I shall see.""",WELL MY WIFE SHALL BE THERE SAID THE SCHOOLMASTER YOU WILL TELL HER WHAT YOU WANT AND I SHALL SEE,well my wife shall be there said the schoolmaster you will tell her what he wants and i shall see,well my wife shall be there said the schoolmaster you will tell her what you want and i shall see
18.545,16000,"At a quarter to ten, a valet entered. He composed, with a little group name john and who only spoke English, all orbits' establishment, although the cook of the hotel was always at his service, and on great occasions the Count Chasseur also.",AT A QUARTER TO TEN A VALET ENTERED HE COMPOSED WITH A LITTLE GROOM NAMED JOHN AND WHO ONLY SPOKE ENGLISH ALL ALBERT'S ESTABLISHMENT ALTHOUGH THE COOK OF THE HOTEL WAS ALWAYS AT HIS SERVICE AND ON GREAT OCCASIONS THE COUNT'S CHASSEUR ALSO,at a quarter to 10 a valet entered he composed with a little group name john and who only spoke english all orbits establishment although the cook of the hotel was always at his service and on great occasions the count chasseur also,at a quarter to 10 a valet entered he composed with a little groom named john and who only spoke english all albert is establishment although the cook of the hotel was always at his service and on great occasions the count is chasseur also
2.55,16000,Don't be keen. See you on the...,DON'T BEGIN SAID ANNIE,do not be keen see you on the .,do not begin said annie
